-54,674351;12,871782;11,111763;111,764046;111,764091;13,322031;
-54,595501;12,959017;11,198519;108,941475;108,941269;13,401172;
-54,516651;13,044520;11,285275;106,111778;106,111877;13,478419;
-54,437798;13,128255;11,372035;103,279442;103,279312;13,553742;
-54,358948;13,210176;11,458791;100,447266;100,447136;13,627118;
-54,280098;13,290259;11,545547;97,618721;97,618484;13,698513;
-54,201248;13,368464;11,632303;94,796440;94,796341;13,767903;
-54,122398;13,444766;11,719059;91,983643;91,983673;13,835265;
-54,043549;13,519127;11,805815;89,183342;89,183304;13,900568;
-53,964699;13,591518;11,892570;86,397987;86,397942;13,963787;
-53,885849;13,661907;11,979326;83,630013;83,630066;14,024891;
-53,806999;13,730257;12,066082;80,882111;80,882172;14,083859;
-53,728149;13,796553;12,152838;78,156662;78,156555;14,140662;
-53,649300;13,860758;12,239594;75,455521;75,455414;14,195271;
-53,570450;13,922843;12,326349;72,780777;72,780838;14,247662;
-53,491600;13,982778;12,413105;70,134811;70,134789;14,297807;
-53,412750;14,040545;12,499862;67,519142;67,519119;14,345676;
-53,333900;14,096117;12,586617;64,935623;64,935616;14,391248;
-53,255051;14,149461;12,673373;62,385864;62,385899;14,434493;
-53,176201;14,200558;12,760129;59,871456;59,871513;14,475383;
-53,097351;14,249382;12,846886;57,393932;57,393936;14,513891;
-53,018501;14,295912;12,933641;54,954590;54,954494;14,549992;
-52,939651;14,340127;13,020397;52,554516;52,554432;14,583659;
-52,860802;14,382004;13,107153;50,194950;50,194931;14,614863;
-52,781952;14,421522;13,193909;47,877068;47,877079;14,643579;
-52,703102;14,458666;13,280664;45,601830;45,601814;14,669780;
-52,624249;14,493415;13,367424;43,369961;43,369991;14,693442;
-52,545399;14,525743;13,454181;41,182606;41,182590;14,714532;
-52,466549;14,555645;13,540936;39,040291;39,040264;14,733024;
-52,387699;14,583098;13,627692;36,943718;36,943672;14,748895;
-52,308849;14,608088;13,714448;34,893410;34,893406;14,762115;
-52,230000;14,630600;13,801205;32,889977;32,889942;14,772657;
-52,151150;14,650623;13,887959;30,933798;30,933771;14,780497;
-52,072300;14,668146;13,974716;29,025213;29,025225;14,785605;
-51,993450;14,683148;14,061471;27,164671;27,164637;14,787956;
-51,914600;14,695628;14,148228;25,352213;25,352230;14,787523;
-51,835751;14,705572;14,234983;23,588217;23,588196;14,784276;
-51,756897;14,712969;14,321743;21,872578;21,872568;14,778193;
-51,678047;14,717813;14,408500;20,205578;20,205578;14,769244;
-51,599197;14,720098;14,495255;18,587149;18,587149;14,757404;
-51,520348;14,719816;14,582011;17,017241;17,017237;14,742643;
-51,441498;14,716961;14,668768;15,495744;15,495741;14,724936;
-51,362648;14,711530;14,663425;14,022526;14,022522;14,704258;
-51,283798;14,703519;14,555771;12,597388;12,597387;14,680613;
-51,204948;14,692923;14,448116;11,220083;11,220095;14,654035;
-51,126099;14,679743;14,340462;9,890372;9,890369;14,624565;
-51,047249;14,663979;14,232807;8,607887;8,607885;14,592241;
-50,968399;14,645628;14,125154;7,372288;7,372288;14,557098;
-50,889549;14,624695;14,017499;6,183150;6,183171;14,519178;
-50,810699;14,601175;13,909844;5,040102;5,040108;14,478518;
-50,731850;14,575079;13,802190;3,942635;3,942627;14,435152;
-50,653000;14,546406;13,694535;2,890196;2,890229;14,389125;
-50,574150;14,515162;13,586882;1,882361;1,882387;14,340471;
-50,495300;14,481353;13,479227;0,918528;0,918534;14,289227;
-50,416451;14,444984;13,371572;-0,001958;-0,001907;14,235436;
-50,337601;14,406065;13,263918;-0,879572;-0,879557;14,179130;
-50,258751;14,364604;13,156263;-1,715092;-1,715044;14,120352;
-50,179901;14,320607;13,048610;-2,509035;-2,509026;14,059136;
-50,101051;14,274090;12,940955;-3,262227;-3,262186;13,995522;
-50,022202;14,225058;12,833301;-3,975248;-3,975222;13,929548;
-49,943352;14,173527;12,725646;-4,648885;-4,648850;13,861253;
-49,864502;14,119511;12,617992;-5,283798;-5,283805;13,790675;
-49,785652;14,063020;12,510338;-5,880847;-5,880825;13,717850;
-49,706802;14,004069;12,402683;-6,440711;-6,440689;13,642817;
-49,627953;13,942678;12,295029;-6,964151;-6,964159;13,565618;
-49,549099;13,878854;12,187369;-7,452059;-7,452059;13,486281;
-49,470249;13,812624;12,079715;-7,905116;-7,905119;13,404854;
-49,391399;13,744004;11,972060;-8,324203;-8,324192;13,321372;
-49,312550;13,673014;11,864407;-8,710078;-8,710064;13,235876;
-49,233700;13,599669;11,756752;-9,063601;-9,063599;13,148396;
-49,154850;13,523994;11,649097;-9,385605;-9,385574;13,058978;
-49,076000;13,446012;11,541443;-9,676857;-9,676859;12,967656;
-48,997150;13,365740;11,433788;-9,938302;-9,938265;12,874470;
-48,918301;13,283203;11,326134;-10,170614;-10,170652;12,779459;
-48,839447;13,198421;11,218474;-10,374855;-10,374842;12,682652;
-48,760597;13,111432;11,110821;-10,551724;-10,551680;12,584098;
-48,681747;13,022252;11,003166;-10,702042;-10,702003;12,483833;
-48,602898;12,930907;10,895512;-10,826605;-10,826656;12,381897;
-48,524048;12,837428;10,787857;-10,926516;-10,926485;12,278320;
-48,445198;12,741839;10,680202;-11,002382;-11,002310;12,173144;
-48,366348;12,644169;10,572548;-11,054994;-11,054970;12,066411;
-48,287498;12,544451;10,464893;-11,085335;-11,085308;11,958153;
-48,208649;12,442711;10,357240;-11,094138;-11,094122;11,848416;
-48,129799;12,338980;10,249586;-11,082337;-11,082249;11,737230;
-48,050949;12,233291;10,141932;-11,050541;-11,050497;11,624634;
-47,972099;12,125675;10,034277;-10,999701;-10,999680;11,510670;
-47,893250;12,016172;9,926622;-10,930583;-10,930588;11,395375;
-47,814400;11,904804;9,818968;-10,844003;-10,844009;11,278786;
-47,735550;11,791609;9,711313;-10,740762;-10,740728;11,160942;
-47,656700;11,676623;9,603659;-10,621520;-10,621534;11,041878;
-47,577850;11,559880;9,496004;-10,487247;-10,487183;10,921637;
-47,499001;11,441417;9,388350;-10,338432;-10,338421;10,800256;
-47,420151;11,321276;9,280696;-10,176029;-10,176008;10,677769;
-47,341301;11,199488;9,173041;-10,000662;-10,000664;10,554217;
-47,262451;11,076086;9,065388;-9,813173;-9,813131;10,429636;
-47,183601;10,951111;8,957733;-9,614066;-9,614113;10,304070;
-47,104752;10,824615;8,850079;-9,404320;-9,404306;10,177553;
-47,025902;10,696619;8,742424;-9,184454;-9,184406;10,050122;
-46,947052;10,567165;8,634769;-8,955106;-8,955091;9,921815;
-46,868202;10,436301;8,527115;-8,717052;-8,717028;9,792671;
-46,789352;10,304069;8,419460;-8,470861;-8,470852;9,662729;
-46,710499;10,170488;8,311802;-8,217202;-8,217211;9,532022;
-46,631649;10,035641;8,204147;-7,956732;-7,956740;9,400599;
-46,552799;9,899529;8,096493;-7,690122;-7,690044;9,268489;
-46,473949;9,762215;7,988838;-7,417724;-7,417727;9,135734;
-46,395100;9,623736;7,881184;-7,140331;-7,140366;9,002374;
-46,316250;9,484147;7,773530;-6,858570;-6,858542;8,868441;
-46,237400;9,343467;7,665875;-6,572793;-6,572798;8,733974;
-46,158550;9,201756;7,558220;-6,283709;-6,283690;8,599012;
-46,079700;9,059058;7,450566;-5,991727;-5,991743;8,463597;
-46,000847;8,915407;7,342907;-5,697453;-5,697452;8,327761;
-45,921997;8,770861;7,235252;-5,401390;-5,401350;8,191547;
-45,843147;8,625465;7,127598;-5,103945;-5,103908;8,054991;
-45,764297;8,479251;7,019944;-4,805595;-4,805601;7,918132;
-45,685448;8,332271;6,912289;-4,506905;-4,506880;7,781011;
-45,606598;8,184575;6,804635;-4,208239;-4,208189;7,643660;
-45,527748;8,036190;6,696980;-3,909973;-3,909961;7,506120;
-45,448898;7,887180;6,589326;-3,612617;-3,612607;7,368427;
-45,370049;7,737593;6,481671;-3,316541;-3,316525;7,230621;
-45,291199;7,587460;6,374017;-3,022123;-3,022104;7,092744;
-45,212349;7,436839;6,266363;-2,729728;-2,729713;6,954827;
-45,133499;7,285768;6,158709;-2,439699;-2,439704;6,816911;
-45,054649;7,134304;6,051054;-2,152441;-2,152429;6,679034;
-44,975800;6,982472;5,943399;-1,868231;-1,868207;6,541233;
-44,896950;6,830340;5,835745;-1,587379;-1,587364;6,403552;
-44,818100;6,677954;5,728091;-1,310199;-1,310197;6,266021;
-44,739250;6,525347;5,620437;-1,036983;-1,036989;6,128681;
-44,660400;6,372568;5,512782;-0,768037;-0,768016;5,991570;
-44,581551;6,219666;5,405128;-0,503553;-0,503542;5,854731;
-44,502701;6,066699;5,297474;-0,243823;-0,243814;5,718194;
-44,423851;5,913689;5,189819;0,010936;0,010937;5,582000;
-44,345001;5,760695;5,082166;0,260488;0,260482;5,446190;
-44,266151;5,607759;4,974511;0,504632;0,504624;5,310798;
-44,187302;5,454932;4,866857;0,743156;0,743157;5,175868;
-44,108452;5,302261;4,759202;0,975892;0,975905;5,041430;
-44,029602;5,149785;4,651547;1,202678;1,202690;4,907527;
-43,950752;4,997546;4,543894;1,423350;1,423351;4,774197;
-43,871902;4,845595;4,436239;1,637748;1,637750;4,641476;
-43,793049;4,693979;4,328579;1,845748;1,845752;4,509400;
-43,714199;4,542737;4,220924;2,047210;2,047212;4,378015;
-43,635349;4,391907;4,113271;2,242031;2,242036;4,247354;
-43,556499;4,241550;4,005616;2,430102;2,430106;4,117455;
-43,477650;4,091695;3,897962;2,611342;2,611347;3,988361;
-43,398800;3,942393;3,790307;2,785662;2,785663;3,860102;
-43,319950;3,793684;3,682652;2,952993;2,952997;3,732720;
-43,241100;3,645609;3,574998;3,113277;3,113278;3,606253;
-43,162251;3,498214;3,467344;3,266457;3,266458;3,480739;
-43,083397;3,351534;3,368962;3,412504;3,412503;3,356210;
-43,004547;3,205614;3,305368;3,551370;3,551369;3,232713;
-42,925697;3,060492;3,241775;3,683041;3,683040;3,110229;
-42,846848;2,916221;3,178181;3,807498;3,807497;2,988786;
-42,767998;2,772825;3,114588;3,924742;3,924742;2,868370;
-42,689148;2,630354;3,050994;4,034770;4,034773;2,748992;
-42,610298;2,488842;2,987400;4,137605;4,137606;2,630655;
-42,531448;2,348328;2,923807;4,233253;4,233255;2,513361;
-42,452599;2,208852;2,860213;4,321750;4,321751;2,397115;
-42,373749;2,070444;2,796620;4,403122;4,403131;2,281922;
-42,294899;1,933146;2,733026;4,477436;4,477431;2,167790;
-42,216049;1,797002;2,669432;4,544709;4,544708;2,054705;
-42,137199;1,662036;2,605839;4,605011;4,605009;1,942695;
-42,058350;1,528287;2,542245;4,658407;4,658403;1,831747;
-41,979500;1,395788;2,478652;4,704961;4,704957;1,721868;
-41,900650;1,264582;2,415058;4,744749;4,744741;1,613064;
-41,821800;1,134689;2,351465;4,777846;4,777844;1,505337;
-41,742950;1,006150;2,287871;4,804347;4,804345;1,398693;
-41,664101;0,878991;2,224277;4,824334;4,824337;1,293133;
-41,585251;0,753248;2,160684;4,837925;4,837919;1,188669;
-41,506401;0,628954;2,097090;4,845202;4,845189;1,085286;
-41,427551;0,506132;2,033497;4,846267;4,846255;0,983011;
-41,348701;0,384815;1,969903;4,841237;4,841230;0,881825;
-41,269852;0,265034;1,906309;4,830221;4,830222;0,781754;
-41,191002;0,146810;1,842716;4,813362;4,813357;0,682785;
-41,112152;0,030170;1,779122;4,790751;4,790751;0,584928;
-41,033302;-0,084856;1,715529;4,762539;4,762534;0,488187;
-40,954449;-0,198242;1,651932;4,728827;4,728830;0,392564;
-40,875599;-0,309966;1,588339;4,689773;4,689775;0,298060;
-40,796749;-0,419994;1,524745;4,645510;4,645509;0,204690;
-40,717899;-0,528317;1,461151;4,596161;4,596161;0,112443;
-40,639050;-0,634907;1,397558;4,541882;4,541879;0,021338;
-40,560200;-0,739741;1,333964;4,482794;4,482800;-0,068634;
-40,481350;-0,842800;1,270371;4,419073;4,419072;-0,157465;
-40,402500;-0,944069;1,206777;4,350842;4,350840;-0,245150;
-40,323650;-1,043518;1,143184;4,278244;4,278248;-0,331687;
-40,244801;-1,141140;1,079590;4,201451;4,201452;-0,417071;
-40,165947;-1,236912;1,015993;4,120609;4,120599;-0,501299;
-40,087097;-1,330819;0,952400;4,035857;4,035846;-0,584371;
-40,008247;-1,422843;0,888806;3,947353;3,947344;-0,666271;
-39,929398;-1,512969;0,825212;3,855246;3,855251;-0,747011;
-39,850548;-1,601184;0,761619;3,759713;3,759710;-0,826573;
-39,771698;-1,687482;0,698025;3,660891;3,660888;-0,904963;
-39,692848;-1,771838;0,634432;3,558939;3,558934;-0,982175;
-39,613998;-1,854251;0,570838;3,454000;3,453999;-1,058204;
-39,535149;-1,934704;0,507245;3,346246;3,346250;-1,133047;
-39,456299;-2,013196;0,443651;3,235821;3,235836;-1,206697;
-39,377449;-2,089713;0,380058;3,122905;3,122911;-1,279160;
-39,298599;-2,164246;0,316464;3,007627;3,007631;-1,350419;
-39,219749;-2,236787;0,252871;2,890155;2,890146;-1,420484;
-39,140900;-2,307337;0,189277;2,770608;2,770608;-1,489338;
-39,062050;-2,375888;0,125683;2,649186;2,649179;-1,556985;
-38,983200;-2,442432;0,062090;2,526000;2,525999;-1,623421;
-38,904350;-2,506967;-0,001504;2,401234;2,401227;-1,688641;
-38,825500;-2,569496;-0,065098;2,275014;2,275006;-1,752642;
-38,746651;-2,630014;-0,128691;2,147477;2,147481;-1,815416;
-38,667801;-2,688517;-0,192285;2,018802;2,018803;-1,876968;
-38,588951;-2,745011;-0,255878;1,889122;1,889114;-1,937284;
-38,510101;-2,799496;-0,319472;1,758556;1,758553;-1,996371;
-38,431252;-2,851970;-0,383065;1,627270;1,627270;-2,054214;
-38,352402;-2,902442;-0,446659;1,495388;1,495387;-2,110817;
-38,273552;-2,950910;-0,510253;1,363062;1,363056;-2,166175;
-38,194702;-2,997388;-0,573846;1,230413;1,230405;-2,220283;
-38,115852;-3,041875;-0,637440;1,097578;1,097565;-2,273138;
-38,036999;-3,084380;-0,701036;0,964657;0,964666;-2,324739;
-37,958149;-3,124908;-0,764630;0,831843;0,831835;-2,375074;
-37,879299;-3,163467;-0,828223;0,699212;0,699205;-2,424149;
-37,800449;-3,200068;-0,891817;0,566898;0,566896;-2,471951;
-37,721600;-3,234720;-0,955410;0,435014;0,435026;-2,518486;
-37,642750;-3,267437;-1,019004;0,303692;0,303701;-2,563741;
-37,563900;-3,298228;-1,082597;0,173053;0,173057;-2,607718;
-37,485050;-3,327103;-1,146191;0,043184;0,043187;-2,650413;
-37,406200;-3,354083;-1,209785;-0,085796;-0,085785;-2,691821;
-37,327347;-3,379181;-1,273381;-0,213776;-0,213774;-2,731938;
-37,248497;-3,402402;-1,336975;-0,340648;-0,340661;-2,770762;
-37,169647;-3,423773;-1,400569;-0,466327;-0,466339;-2,808286;
-37,090797;-3,443310;-1,464163;-0,590714;-0,590712;-2,844510;
-37,011948;-3,461024;-1,527755;-0,713699;-0,713700;-2,879426;
-36,933098;-3,476938;-1,591349;-0,835209;-0,835205;-2,913034;
-36,854248;-3,491071;-1,654943;-0,955140;-0,955140;-2,945329;
-36,775398;-3,503446;-1,718537;-1,073414;-1,073413;-2,976308;
-36,696548;-3,514077;-1,782130;-1,189954;-1,189948;-3,005965;
-36,617699;-3,522984;-1,845724;-1,304673;-1,304672;-3,034299;
-36,538849;-3,530199;-1,909317;-1,417495;-1,417499;-3,061306;
-36,459999;-3,535735;-1,972911;-1,528359;-1,528370;-3,086979;
-36,381149;-3,539622;-2,036505;-1,637191;-1,637187;-3,111319;
-36,302299;-3,541882;-2,100098;-1,743919;-1,743928;-3,134318;
-36,223450;-3,542545;-2,163692;-1,848488;-1,848492;-3,155976;
-36,144600;-3,541633;-2,227285;-1,950833;-1,950831;-3,176286;
-36,065750;-3,539164;-2,290879;-2,050900;-2,050897;-3,195246;
-35,986900;-3,535178;-2,354472;-2,148632;-2,148637;-3,212853;
-35,908051;-3,529694;-2,418066;-2,243987;-2,243993;-3,229102;
-35,829201;-3,522743;-2,481660;-2,336916;-2,336924;-3,243989;
-35,750351;-3,514360;-2,545253;-2,427374;-2,427372;-3,257510;
-35,671501;-3,504565;-2,608846;-2,515315;-2,515316;-3,269664;
-35,592651;-3,493397;-2,672440;-2,600719;-2,600722;-3,280444;
-35,513798;-3,480877;-2,736037;-2,683540;-2,683537;-3,289848;
